"Tweet text","Timestamp","Most important word","Polarity","Subjectivity","Retweets","ora","data","important tweets"
"@MikeBloomberg @BarackObama Land of the Free? #MediaBlackout of #ows beaten, media arrested, no fly zone. Is the USA a Corp Dictatorship?",1321390080,"dictatorship","0.6","0.85",4,"15:48",,
"@MikeBloomberg @BarackObama Land of the Free? #MediaBlackout of #ows beaten, media arrested, no fly zone. Is the USA a Corp Dictatorship?",1321390080,"dictatorship","0.6","0.85",4,"15:48",,
"@MikeBloomberg @BarackObama Land of the Free? #MediaBlackout of #ows beaten, media arrested, no fly zone. Is the USA a Corp Dictatorship?",1321390080,"dictatorship","0.6","0.85",4,"15:48",,
"Billionaire mayor, who bought election, arrests people protesting how big business has corrupted politics. #OWS",1321390260,"corrupted","0.0","0.1",2,"15:51",,
"I've seen 3 people arrested so far. #ows",1321390440,"arrested","0.1","1.0",2,"15:54",,
"MT @OccupyWallSt: This morning's 150+ arrestees being released, all headed straight to Duarte Square #ows",1321390500,"arrestees","0.2","0.4",5,"15:55",,
"Watch a few of the violent arrests made this morning at Zuccotti Park. http://t.co/6HPrvpIM #ows",1321390680,"violent","-0.4","0.75",14,"15:58",,
"tear gassing of the kitchen. - Violent arrests pepper spray #OWS #occuppywallstreet: http://t.co/Vg1NmkLx",1321390800,"gassing","-0.8","1.0",19,"16:00",,
"A camerman appears to have been arrested at zuccotti park for standing on a phone booth to film the demonstration #ows",1321390860,"camerman","0.0","0.0",2,"16:01",,
"#OWS : MT @samgf: Well things changed - One man just arrested for breaking barrier. First arrest I've seen so far twitpic.com/7eir9s",1321390860,"barrier","0.17","0.67",2,"16:01",,
"Cops are making more arrests at Liberty Park right now #OWS #occupuywallst",1321390920,"occupuywallst","0.39","0.52",18,"16:02",,
"In an alternate universe, police would be marching into mahogany- paneled boardrooms to arrest the real criminals. #OWS",1321390920,"mahogany","0.03","0.16",6,"16:02",,
"More arrests at #OWS as protesters confront #NYPD and attempt to reoccupy park",1321391040,"confront","0.5","0.5",2,"16:04",,
"I'm watching people being arrested live. http://t.co/bXs1rC1N #ows",1321391220,"arrested","0.14","0.5",6,"16:07",,
"Another arrest, people singing we shall not be moved. #occupywallstreet #ows",1321391280,"singing","0.0","0.0",17,"16:08",,
"Two college students singled out, assaulted, and arrested by sheriffs while on #OccupySantaCruz copwatch patrol? Seriously troubling... #ows",1321391340,"singled","-0.1","1.0",3,"16:09",,
"I guess the NYPD enjoys doing paper work. Confirmed: 200 arrest some violent. NYC Council member also hurt, bleeding from the head. #OWS",1321391580,"enjoys","-0.2","1.0",2,"16:13",,
"#MediaBlackout at #OWS raid: Journalists arrested, not allowed on scene http://t.co/gW8YiDxY",1321391580,"mediablackout","0.0","0.0",14,"16:13",,
"whether you agree with #ows or not, citizens are being violated and arrested for non-violently expressing discontent . what country is this?",1321391820,"discontent","0.0","0.0",3,"16:17",,
"Ten minutes ago, a journalist from New Zealand TV was arrested, his video tape was deleted. Have NO WORDS just #shame #OWS #OccupyWallSt",1321391880,"zealand","0.07","0.23",18,"16:18",,
"One year ago today, WLCentral.org was founded. You couldn't arrest an idea then, and you can't now. #OWS #Solidarity",1321392180,"founded","0.0","0.0",8,"16:23",,
"I had to work my way around Lower Manahttan and enter #OWS from a side access road just to get close enough all while avoiding arrest.",1321392420,"manahttan","0.35","0.7",3,"16:27",,
"am standing on north side of Zucotti seeing conmotion on south side of an arrest #OWS",1321392660,"conmotion","0.0","0.0",4,"16:31",,
"Just got shoved by NYPD because I asked the guy who arrested his name: Johnny DeVito #OWS",1321392780,"devito","0.0","0.0",28,"16:33",,
"#ows Being told they must keep moving or be arrested 'cuz they're on the sidewalk. Heard at http://t.co/pHGhsJje",1321392840,"sidewalk","0.0","0.0",2,"16:34",,
"To the police removing #ows protesters: will you act as swiftly to arrest #WallStreet bankers that caused economic collapse? #p2",1321392840,"swiftly","0.2","0.2",7,"16:34",,
"Police open gate, tell protesters they have a chance to leave peacefully. Looks as if arrests coming. #OWS",1321393020,"gate","0.0","0.5",154,"16:37",,
"Will SOMEONE in law enforcement please arrest @MikeBloomberg for defying a court order? #OWS #Justice",1321393140,"defying","0.0","0.0",13,"16:39",,
"NYPD ready to move in and make arrests. Paddy wagons have arrived. #OWS http://t.co/cpYD1XxK",1321393200,"paddy","0.2","0.5",43,"16:40",,
"3 journalists arrested in Occupy Wall Street raid. Councilman beat up, arrested. News copter forced from air space http://t.co/gGdHasbj #OWS",1321393200,"copter","0.0","0.0",4,"16:40",,
"Police move in bus, apparently for those arrested here at #OWS",1321393620,"bus","0.0","0.0",25,"16:47",,
"@MikeBloomberg @NYPDnews You want someone to arrest? Start with these guys - http://t.co/O4U1FNPv #OWS",1321393740,"guys","0.0","0.0",7,"16:49",,
"Police moving in here to arrest #OWS protesters.",1321394160,"moving","0.0","0.0",63,"16:56",,
"Even though there's a court order allowing #OWS back in MT @LindseyChrist: NYPD ready to move in and make arrests. #OWS http://t.co/ASxCXGtA",1321394280,"allowing","0.1","0.25",17,"16:58",,
"And the arrests start again at second #ows on canal. Crowd chants shame. http://t.co/tl9qvvJc",1321394280,"chants","0.0","0.0",2,"16:58",,
"Oh no! Our reporter Matt Lysiak just reported he's been arrested! Follow the developing #OWS story with our LIVE BLOG: http://t.co/FlpJ1Ork",1321394280,"lysiak","0.14","0.5",5,"16:58",,
"Pic of #ows arrests happening inside new occupation park at 6 n grand http://t.co/FafOhI0h",1321394340,"grand","0.32","0.73",4,"16:59",,
"Just keeping u safe, said a sarcastic cop watching the Duarte arrests. #ows",1321394400,"sarcastic","0.3","0.65",3,"17:00",,
"guy sprints into Zuccotti with American flag.cops grab it, arrest him #ows http://t.co/RAgmPQvQ",1321394400,"sprints","0.0","0.0",138,"17:00",,
"Someone just entered Zuccotti with an American flag, and is being arrested. Nice move, NYPD... #OWS",1321394460,"entered","0.32","0.49",4,"17:01",,
"Hearing from mic check that arrests are now taking place at Canal St and 6th Ave #OWS",1321394460,"ave","0.0","0.0",2,"17:01",,
"Riot police inside #ows #trinity first arrests http://t.co/ArDFT8Wh",1321394460,"trinity","0.25","0.33",2,"17:01",,
"Our reporter @mblysiak reports he has been arrested at the 6th Avenue park in New York City #OWS #BREAKING http://t.co/NfHZKtB4",1321394520,"avenue","0.14","0.45",49,"17:02",,
"MT @nydailynews: Our reporter @mblysiak reports he has been arrested at the 6th Ave. park in NYC #OWS #BREAKING http://t.co/T8mqfZJS",1321394580,"ave","0.0","0.0",18,"17:03",,
"Crowd growing, more cops arriving. I'd guess a dozen arrests. Someone just suggested marching on Zuccotti. #OWS",1321394580,"suggested","0.5","0.5",11,"17:03",,
"NYPD arresting a woman in a wheelchair at #duarte http://t.co/IHzudgKU #ows",1321394700,"wheelchair","0.0","0.0",5,"17:05",,
"NYPD are arresting an #ows woman protester in a wheelchair right now.",1321394700,"wheelchair","0.29","0.54",4,"17:05",,
"#NYPD arresting woman in wheelchair. Way to go, @MikeBloomberg. #nyc #ows",1321394700,"wheelchair","0.0","0.0",3,"17:05",,
"NY Daily News reporter @mblysiak reports he was arrested while covering the protests at 6th avenue http://t.co/0daSIqIV #ows #crackdown",1321394700,"avenue","0.0","0.0",37,"17:05",,
"See a live feed of the arrests and get up-to-date info here: http://t.co/D1rLm5kQ #Occupy #OWS",1321394760,"info","0.14","0.5",3,"17:06",,
"Everyone inside fenced area of Duarte has been arrested. #OWS",1321394760,"fenced","0.0","0.0",5,"17:06",,
"#OWS Occupier ran into #libertysq to grab US flag planted by johnny devito (prev arrested). Got overwhelmed by 8 NYPD in ugly shovefest",1321394760,"shovefest","-0.7","1.0",9,"17:06",,
"If the state asks you to violently arrest peaceful protesters exercising a human right to assemble the ethical thing to do is refuse. #OWS",1321394820,"ethical","0.18","0.43",2,"17:07",,
"BREAKING: #OWS Protester arrested running into #Zuccotti to reclaim confiscated American Flag... #OO #OccupyFoleySq http://t.co/0WkSFSH1",1321394820,"occupyfoleysq","0.0","0.0",16,"17:07",,
"Another young protester just got arrested for jumping into the park and reclaiming the american flag #OWS #OccupyWallSt",1321394820,"reclaiming","0.05","0.2",10,"17:07",,
"Woman in wheelchair is being arrested in Zucotti Park #OWS #OccupyROC",1321394820,"occupyroc","0.0","0.0",11,"17:07",,
"So the NYPD arrests law-abiding reporters -- but allow feckless diseased thugs to turn our parks into cesspools ? #ows #obamasoccupiers",1321394820,"feckless","-0.6","0.75",6,"17:07",,
"NPR freelance reporter says she was arrested and detained last night while wearing an NYPD-issued press badge http://t.co/PQuKAPYM #OWS",1321394880,"freelance","-0.03","0.1",40,"17:08",,
"NPR freelance reporter says she was arrested and detained last night while wearing an NYPD-issued press badge http://t.co/yLztbbEK #OWS",1321394880,"freelance","-0.03","0.1",3,"17:08",,
"My first guess was about right. Close to a dozen arrests inside Duarte fence. Maybe 500+ people here. #OWS",1321394940,"fence","0.41","0.59",4,"17:09",,
"police arresting protesters who had been at Zuccotti and relocated 2 6th ave. they even have a bus to take away those they arrest. #ows",1321394940,"relocated","0.0","0.0",2,"17:09",,
"Person in wheelchair getting arrested now in different #ows protest at canal street http://t.co/aAABrmQS via @livestream #occupydamestreet",1321395000,"wheelchair","0.0","0.6",4,"17:10",,
"What are the odds that NPR decides to fire that freelance reporter who got arrested covering #ows Zuccotti Park last night?",1321395120,"freelance","-0.03","0.1",7,"17:12",,
"A freelance reporter for @NPR was arrested during the #OWS protests overnight. She was wearing her NYPD-issued press ID http://t.co/9krxmL6X",1321395180,"freelance","0.0","0.0",6,"17:13",,
"A lot of reporters swept up today @nydailynews: Our reporter @mblysiak reports arrested at 6th Ave park in #NYC #OWS http://t.co/8bRcLAui",1321395180,"swept","0.0","0.0",2,"17:13",,
"Having seen the Greek crackdown on the Indignant movement in summer, my thoughts go out to Americans being arrested in #ows protests",1321395180,"indignant","0.0","0.0",3,"17:13",,
"During my live hit, apparently about 30 people were arrested behind me. (My phone stay charged) #OWS",1321395180,"charged","-0.13","0.6",11,"17:13",,
"Two dozen arrests at church owned lot on Canal Street in NYC, including journalists from NYDN and AP (via @NYTMetro) #ows #crackdown",1321395300,"nydn","0.0","0.0",2,"17:15",,
"Why is the City of New York arresting journalists? #ows #america",1321395300,"arresting","0.14","0.45",310,"17:15",,"Why is the City of New York arresting journalists? #ows #america"
"a dozen pretty violent arrests this morning wittiness on @majorityfm 3 journalists arrested NYT #ows #occupyoakland http://t.co/32IHNRJv",1321395360,"wittiness","-0.28","1.0",3,"17:16",,
"Two dozen arrests at church owned lot on Canal Street in NYC, including journalists from NYDN and AP (via @NYTMetro) #ows #crackdown",1321395420,"nydn","0.0","0.0",2,"17:17",,
"American flag arrested at #Zucotti Park. Charges include unlawful protesting of servitude and disobeying superiors. #ows",1321395420,"superiors","0.0","0.0",2,"17:17",,
"MT @tomwatson NY Daily News reporter arrested, NY Post reporter roughed up, @NickKristof currently penned in at #OWS protests.",1321395480,"reporter","0.0","0.0",4,"17:18",,
"They hate us for our freedoms! v @elliottjustin guy sprints into Zuccotti w/American flag.cops grab it, arrest him #ows http://t.co/mTU9JhjW",1321395480,"sprints","0.0","0.0",4,"17:18",,
"#OWS activists bearing witness as #nypd slowly moves ppl arrested onto white bus outside park near 6th n grand http://t.co/rEEJ5TJs",1321395480,"bearing","0.15","0.36",3,"17:18",,
"So @MikeBloomberg Not even pretending to honor free speech rights anymore. Journalists being arrested now at #ows. - #policestate",1321395540,"pretending","0.4","0.8",2,"17:19",,
"#ows #foleysquare word is a woman in a wheel chair got arrested at 6th and canal",1321395540,"wheel","0.0","0.0",4,"17:19",,
"AP print journalist Karen Matthews and AP still photog Seth Wenig were just arrested. #OWS",1321395660,"ap","0.0","0.0",2,"17:21",,
"Our Shiba Russell rprts: Commissioner Kelly says 200 or so arrests at Zuccotti #ows #OccupyWallStNYC",1321395840,"shiba","0.0","0.0",4,"17:24",,
"AP print journalist Karen Matthews and AP still photog Seth Wenig were just arrested. #OWS",1321395840,"ap","0.0","0.0",2,"17:24",,
"2 dozen #Occupy protesters arrested at church owned lot on Canal Street in NYC, including journalists from NYDN and AP (via @NYTMetro) #ows",1321395900,"nydn","0.0","0.0",23,"17:25",,
"What? #OccupyWallStreet protesters being arrested in violation of a court order and not one peep out of #Conservatives? #liberty #OWS",1321395960,"peep","0.0","0.0",2,"17:26",,
"Here's arrested protesters being led into bus #ows http://t.co/SzgnpKIs",1321395960,"led","0.0","0.0",2,"17:26",,
"Unbelievable: #NYC Police defy court order to allow protesters back in park. Continue arrests. #ows #occupy //ddd... http://t.co/ZDI11kuR",1321396080,"defy","-0.12","0.5",17,"17:28",,
"#nyc Councilmember Ydanis was arrested this morning when park cleared out #ows #occupywallstreet",1321396140,"councilmember","0.0","0.0",7,"17:29",,
"Latino Pol arrested and possibly hurt in #Zuccotti Park raid on #OWS. http://t.co/qQQZOire #latism #occupy #nyc",1321396140,"latino","0.0","0.0",2,"17:29",,
"Destroying books and arresting journalists at #OWS. There's a whole lot of symbolism there. #orwellian",1321396140,"orwellian","0.2","0.4",8,"17:29",,
"PHOTOS: The forced evacuation of Zuccotti Park. NYPD moves in, arrests 100+ demonstrators overnight http://t.co/FN3zbsxD #OWS",1321396260,"evacuation","0.0","0.0",7,"17:31",,
"#OWS Here's your rights concerning unlawful arrest http://t.co/ZHA1G0Lq Stop being sheep Thomas Jefferson would be ashamed! @OccupyWallStNYC",1321396320,"sheep","0.0","0.0",2,"17:32",,
"Confirmed: 4 journalists have been arrested #OWS",1321396380,"confirmed","0.4","1.0",2,"17:33",,
"Friends getting arrested trying to lawfully reenter #Zuccotti. And rumor of trees being chopped down incorrect. #ows #occupyarrests",1321396440,"chopped","-0.11","0.28",2,"17:34",,
"@thinkprogress @damkina Why are police arresting protesters? 1st Amendment says NO LAW. #OWS",1321396500,"arresting","0.0","0.0",2,"17:35",,
"ICYM: Council Member @ydanis Rodriguez arrested n bloodied defending #OWS this am. @SallyGold sez 2p Council presser planned in support",1321396500,"council","0.0","0.0",2,"17:35",,
"#ows #occupywallstreet 20 arrests including four reporters, including one from AP",1321396500,"ap","0.0","0.0",2,"17:35",,
"Four journalists arrested at #OWS http://t.co/lPDruTMI #occupyworld",1321396500,"occupyworld","0.0","0.0",5,"17:35",,
"#ows #occupywallstreet 20 arrests including four reporters, including one from AP",1321396620,"ap","0.0","0.0",2,"17:37",,
"The United States of America is now mass-arresting journalists for covering protests. #ows #policestate",1321396680,"policestate","0.0","0.0",12,"17:38",,
